id_client,genre,age,permis_conduire,code_regional,ancien_assure,age_vehicule,vehicule_endommage,prime_annuelle,canal_communication,anciennete,reponse_client
17265,femelle,51,1,46.0,0,1-2 an,oui,2630.0,156.0,134,0
17266,male,36,1,5.0,0,1-2 an,oui,2630.0,156.0,291,1
17267,femelle,25,1,25.0,1,< 1 an,no,27501.0,152.0,58,0
17268,femelle,23,1,25.0,1,< 1 an,no,29430.0,152.0,225,0
17269,femelle,28,1,28.0,0,< 1 an,oui,39160.0,26.0,283,0
17270,femelle,43,1,30.0,0,1-2 an,oui,37510.0,124.0,92,0
17271,femelle,48,1,28.0,0,1-2 an,oui,2630.0,26.0,106,0
17272,femelle,39,1,3.0,0,1-2 an,oui,31581.0,124.0,42,1
17273,male,43,1,36.0,0,1-2 an,oui,2630.0,124.0,69,1
17274,male,25,1,36.0,1,< 1 an,no,34701.0,152.0,205,0
17275,femelle,22,1,10.0,1,< 1 an,no,2630.0,152.0,18,0
17276,femelle,21,1,7.0,1,< 1 an,no,41909.0,160.0,148,0
17277,male,42,1,28.0,0,1-2 an,no,2630.0,26.0,171,0
17278,male,44,1,41.0,0,1-2 an,no,44166.0,26.0,122,0
17279,male,31,1,46.0,1,< 1 an,no,29498.0,152.0,147,0
17280,femelle,39,1,28.0,0,1-2 an,oui,46351.0,124.0,158,1
17281,male,60,1,8.0,0,1-2 an,oui,2630.0,25.0,42,0
17282,male,59,1,48.0,0,1-2 an,oui,2630.0,15.0,81,0
17283,femelle,43,1,8.0,0,> 2 ans,oui,45362.0,26.0,43,0
17284,femelle,69,1,2.0,0,1-2 an,oui,24939.0,26.0,37,1
17285,femelle,23,1,28.0,1,< 1 an,no,28370.0,152.0,66,0
17286,femelle,41,1,3.0,1,1-2 an,oui,32487.0,124.0,103,0
17287,male,35,1,28.0,0,1-2 an,oui,33426.0,13.0,258,0
17288,male,54,1,8.0,0,1-2 an,oui,25766.0,124.0,201,0
17289,femelle,27,1,3.0,1,< 1 an,no,22144.0,152.0,234,0
17290,femelle,23,1,41.0,1,< 1 an,no,41834.0,152.0,63,0
17291,male,43,1,12.0,1,1-2 an,no,22450.0,26.0,232,0
17292,male,73,1,30.0,1,1-2 an,no,2630.0,152.0,298,0
17293,male,66,1,28.0,1,1-2 an,oui,27604.0,26.0,191,0
17294,femelle,66,1,50.0,0,1-2 an,oui,28625.0,26.0,226,0
17295,femelle,23,1,21.0,1,< 1 an,no,17024.0,151.0,282,0
17296,male,25,1,39.0,1,< 1 an,no,32787.0,26.0,219,0
17297,male,46,1,28.0,1,1-2 an,no,23845.0,26.0,229,0
17298,male,37,1,28.0,1,1-2 an,no,50405.0,26.0,76,0
17299,male,38,1,30.0,1,1-2 an,no,2630.0,124.0,171,0
17300,femelle,24,1,45.0,1,< 1 an,no,27991.0,152.0,297,0
17301,femelle,37,1,15.0,0,1-2 an,oui,2630.0,156.0,135,1
17302,femelle,22,1,3.0,0,< 1 an,oui,28007.0,152.0,148,0
17303,femelle,21,1,36.0,1,< 1 an,no,27405.0,152.0,96,0
17304,male,26,1,8.0,0,< 1 an,oui,2630.0,152.0,72,0
17305,male,46,1,6.0,1,1-2 an,no,19436.0,124.0,137,0
17306,male,39,1,8.0,0,1-2 an,oui,22088.0,150.0,262,0
17307,male,25,1,37.0,1,< 1 an,no,27311.0,152.0,194,0
17308,femelle,27,1,34.0,1,< 1 an,no,24993.0,152.0,33,0
17309,male,56,1,28.0,1,1-2 an,no,2630.0,26.0,112,0
17310,male,22,1,13.0,0,< 1 an,oui,38382.0,152.0,129,0
17311,femelle,33,1,21.0,0,< 1 an,oui,2630.0,156.0,118,0
17312,femelle,21,1,46.0,1,1-2 an,no,2630.0,156.0,210,0
17313,femelle,64,1,39.0,1,1-2 an,no,42173.0,26.0,247,0
17314,male,25,1,21.0,0,< 1 an,oui,24216.0,152.0,239,1
17315,male,48,1,0.0,0,1-2 an,oui,2630.0,122.0,284,0
17316,male,52,1,41.0,0,1-2 an,oui,22201.0,29.0,112,0
17317,male,39,1,8.0,0,1-2 an,oui,27930.0,154.0,112,1
17318,male,49,1,8.0,0,1-2 an,oui,42944.0,7.0,237,0
17319,male,21,1,46.0,1,< 1 an,no,34305.0,152.0,36,0
17320,femelle,30,1,21.0,1,< 1 an,no,25221.0,152.0,121,0
17321,femelle,26,1,2.0,1,< 1 an,no,31721.0,152.0,206,0
17322,femelle,25,1,46.0,0,< 1 an,oui,22356.0,152.0,281,0
17323,femelle,24,1,15.0,0,< 1 an,oui,34124.0,152.0,196,0
17324,male,43,1,28.0,0,1-2 an,oui,44027.0,26.0,46,1
17325,femelle,40,1,28.0,1,1-2 an,no,39141.0,122.0,272,0
17326,male,50,1,8.0,1,1-2 an,no,35120.0,26.0,143,0
17327,femelle,34,1,46.0,1,1-2 an,no,41368.0,152.0,42,0
17328,femelle,65,1,1.0,1,1-2 an,no,2630.0,26.0,82,0
17329,femelle,21,1,15.0,1,< 1 an,no,49532.0,152.0,287,0
17330,male,49,1,8.0,0,1-2 an,no,40189.0,64.0,166,0
17331,male,49,1,28.0,0,1-2 an,oui,54283.0,26.0,215,0
17332,male,32,1,28.0,1,< 1 an,no,23642.0,152.0,261,0
17333,femelle,23,1,47.0,1,< 1 an,no,29615.0,152.0,105,0
17334,male,43,1,28.0,0,1-2 an,oui,2630.0,8.0,275,0
17335,femelle,43,1,28.0,0,1-2 an,oui,28849.0,154.0,149,0
17336,femelle,72,1,9.0,0,1-2 an,oui,26026.0,124.0,120,0
17337,femelle,22,1,8.0,1,< 1 an,no,46195.0,152.0,65,0
17338,male,24,1,41.0,1,< 1 an,no,30810.0,152.0,21,0
17339,male,48,1,28.0,0,1-2 an,oui,44186.0,26.0,166,0
17340,femelle,29,1,28.0,1,< 1 an,no,57063.0,152.0,248,0
17341,male,44,1,28.0,0,1-2 an,oui,38944.0,124.0,184,0
17342,femelle,23,1,30.0,1,< 1 an,no,27386.0,152.0,195,0
17343,male,50,1,42.0,0,1-2 an,oui,35489.0,25.0,161,0
17344,male,47,1,28.0,0,1-2 an,oui,35080.0,124.0,255,0
17345,male,45,1,8.0,0,1-2 an,no,37720.0,124.0,283,0
17346,male,71,1,28.0,1,1-2 an,no,51643.0,124.0,247,0
17347,male,55,1,28.0,0,1-2 an,oui,27889.0,124.0,220,0
17348,male,63,1,18.0,0,1-2 an,oui,33260.0,30.0,73,0
17349,femelle,67,1,28.0,0,1-2 an,oui,2630.0,26.0,138,1
17350,male,46,1,35.0,0,1-2 an,oui,31872.0,152.0,46,0
17351,femelle,31,1,20.0,0,1-2 an,oui,2630.0,154.0,30,1
17352,male,52,1,30.0,0,1-2 an,oui,30433.0,122.0,168,0
17353,male,24,1,8.0,1,< 1 an,no,30129.0,26.0,209,0
17354,femelle,32,1,41.0,1,1-2 an,no,23088.0,124.0,172,0
17355,male,63,1,30.0,0,1-2 an,no,35867.0,26.0,29,0
17356,male,29,1,11.0,1,< 1 an,no,34981.0,152.0,188,0
17357,male,57,1,8.0,0,1-2 an,oui,57889.0,124.0,174,0
17358,femelle,31,1,3.0,0,1-2 an,oui,2630.0,157.0,49,1
17359,femelle,60,1,28.0,0,1-2 an,oui,46845.0,26.0,245,0
17360,male,46,1,11.0,0,1-2 an,oui,31900.0,157.0,90,1
17361,male,28,1,1.0,1,< 1 an,no,2630.0,152.0,293,0
17362,femelle,35,1,28.0,1,1-2 an,oui,36926.0,124.0,132,0
17363,male,44,1,28.0,0,1-2 an,oui,32299.0,26.0,183,0
17364,male,21,1,15.0,0,< 1 an,oui,29639.0,160.0,170,0
17365,male,77,1,28.0,0,1-2 an,oui,68576.0,124.0,204,0
17366,femelle,22,1,32.0,1,< 1 an,no,33707.0,152.0,221,0
17367,male,47,1,8.0,0,1-2 an,oui,46418.0,26.0,251,1
17368,male,56,1,27.0,0,1-2 an,oui,29267.0,122.0,21,1
17369,femelle,43,1,28.0,0,1-2 an,oui,35916.0,26.0,261,1
17370,male,31,1,28.0,0,< 1 an,oui,2630.0,154.0,44,1
17371,femelle,45,1,21.0,1,1-2 an,no,2630.0,124.0,92,0
17372,male,33,1,0.0,0,1-2 an,oui,2630.0,122.0,143,0
17373,male,45,1,28.0,0,1-2 an,oui,42462.0,26.0,155,0
17374,femelle,27,1,41.0,1,< 1 an,no,33564.0,152.0,69,0
17375,femelle,51,1,28.0,1,1-2 an,no,42630.0,26.0,55,0
17376,femelle,21,1,8.0,1,< 1 an,no,66374.0,152.0,238,0
17377,femelle,25,1,8.0,1,< 1 an,no,39063.0,160.0,86,0
17378,male,56,1,3.0,1,1-2 an,no,35222.0,124.0,174,0
17379,femelle,39,1,36.0,1,1-2 an,no,2630.0,152.0,52,0
17380,male,55,1,8.0,1,1-2 an,no,2630.0,157.0,24,0
17381,femelle,29,1,32.0,1,< 1 an,no,29498.0,152.0,194,0
17382,male,23,1,8.0,1,< 1 an,no,2630.0,152.0,254,0
17383,male,20,1,39.0,1,< 1 an,no,32298.0,160.0,149,0
17384,femelle,27,1,50.0,1,< 1 an,no,41004.0,152.0,105,0
17385,femelle,26,1,27.0,0,< 1 an,oui,24374.0,152.0,195,0
17386,femelle,21,1,14.0,0,< 1 an,oui,25598.0,152.0,235,0
17387,male,49,1,41.0,0,1-2 an,oui,24116.0,26.0,288,0
17388,femelle,27,1,10.0,1,< 1 an,no,18679.0,152.0,242,0
17389,femelle,24,1,15.0,0,< 1 an,no,36621.0,152.0,163,0
17390,male,49,1,43.0,0,1-2 an,oui,2630.0,154.0,102,1
17391,male,37,1,28.0,0,1-2 an,oui,25985.0,26.0,119,0
17392,femelle,23,1,8.0,1,< 1 an,no,50619.0,152.0,193,0
17393,femelle,21,1,8.0,1,< 1 an,no,65326.0,160.0,163,0
17394,femelle,29,1,36.0,1,< 1 an,no,2630.0,160.0,135,0
17395,male,54,1,48.0,1,1-2 an,no,2630.0,26.0,170,0
17396,male,24,1,36.0,1,< 1 an,no,38299.0,152.0,218,0
17397,femelle,55,1,28.0,0,1-2 an,oui,57788.0,26.0,169,0
17398,male,36,1,28.0,1,1-2 an,no,35979.0,124.0,85,0
17399,femelle,41,1,41.0,1,1-2 an,no,48863.0,12.0,54,0
17400,femelle,76,1,15.0,0,1-2 an,oui,27930.0,124.0,117,0
17401,femelle,53,1,3.0,0,1-2 an,oui,27094.0,26.0,86,1
17402,femelle,22,1,29.0,1,< 1 an,no,61166.0,152.0,96,0
17403,male,44,1,26.0,0,1-2 an,oui,2630.0,26.0,27,0
17404,male,59,1,30.0,1,1-2 an,no,30526.0,26.0,293,0
17405,male,34,1,37.0,0,1-2 an,oui,29717.0,124.0,131,0
17406,male,44,1,37.0,1,1-2 an,no,22390.0,124.0,134,0
17407,male,59,1,28.0,1,1-2 an,no,32936.0,124.0,146,0
17408,femelle,22,1,47.0,0,< 1 an,oui,29090.0,152.0,192,0
17409,femelle,23,1,50.0,1,< 1 an,no,40334.0,151.0,206,0
17410,male,22,1,28.0,1,1-2 an,no,2630.0,158.0,236,0
17411,male,26,1,8.0,1,< 1 an,no,34541.0,152.0,230,0
17412,femelle,34,1,11.0,0,1-2 an,oui,2630.0,157.0,42,0
17413,femelle,24,1,3.0,1,< 1 an,no,29815.0,152.0,17,0
17414,male,29,1,11.0,0,1-2 an,oui,2630.0,157.0,95,0
17415,femelle,37,1,46.0,1,1-2 an,no,26294.0,124.0,108,0
17416,femelle,40,1,36.0,0,1-2 an,oui,2630.0,156.0,12,0
17417,male,50,1,28.0,0,1-2 an,oui,24354.0,26.0,91,0
17418,femelle,22,1,46.0,1,< 1 an,no,18970.0,152.0,63,0
17419,male,51,1,3.0,1,1-2 an,no,20839.0,124.0,296,0
17420,femelle,20,1,46.0,0,< 1 an,oui,37873.0,160.0,290,0
17421,male,56,1,36.0,0,1-2 an,oui,2630.0,152.0,66,0
17422,femelle,25,1,33.0,1,< 1 an,no,50129.0,152.0,279,0
17423,male,68,1,28.0,0,1-2 an,oui,55409.0,26.0,277,0
17424,male,48,1,28.0,1,1-2 an,no,2630.0,122.0,68,0
17425,male,40,1,28.0,0,1-2 an,oui,33044.0,124.0,99,0
17426,femelle,24,1,29.0,1,< 1 an,no,63312.0,152.0,57,0
17427,femelle,24,1,46.0,1,< 1 an,no,31707.0,152.0,294,0
17428,male,45,1,49.0,0,1-2 an,oui,29437.0,124.0,235,0
17429,femelle,55,1,28.0,0,1-2 an,oui,28941.0,26.0,102,1
17430,femelle,24,1,13.0,1,< 1 an,no,2630.0,151.0,179,0
17431,femelle,72,1,28.0,1,1-2 an,no,39545.0,26.0,63,0
17432,femelle,63,1,37.0,1,1-2 an,no,37716.0,122.0,90,0
17433,male,39,1,28.0,0,1-2 an,oui,26699.0,125.0,232,0
17434,femelle,27,1,8.0,0,< 1 an,oui,46665.0,152.0,113,0
17435,male,26,1,30.0,0,< 1 an,oui,33436.0,124.0,65,1
17436,femelle,24,1,29.0,1,< 1 an,no,2630.0,26.0,147,0
17437,male,25,1,15.0,0,< 1 an,oui,31019.0,152.0,117,0
17438,male,37,1,26.0,1,1-2 an,no,33292.0,154.0,225,0
17439,femelle,44,1,45.0,0,1-2 an,oui,30874.0,163.0,196,0
17440,male,41,1,39.0,0,1-2 an,oui,25865.0,157.0,151,0
17441,male,34,1,50.0,1,1-2 an,no,19578.0,152.0,286,0
17442,femelle,25,1,10.0,1,< 1 an,no,33166.0,152.0,81,0
17443,male,29,1,8.0,0,1-2 an,oui,38969.0,124.0,278,0
17444,male,28,1,8.0,1,< 1 an,no,35393.0,152.0,116,0
17445,femelle,23,1,47.0,0,< 1 an,oui,40471.0,26.0,81,0
17446,male,52,1,41.0,0,1-2 an,no,27705.0,124.0,256,0
17447,femelle,25,1,36.0,1,< 1 an,no,29300.0,152.0,294,0
17448,male,26,1,36.0,1,< 1 an,no,37768.0,152.0,61,0
17449,male,26,1,37.0,0,< 1 an,oui,27212.0,163.0,195,0
17450,male,47,1,28.0,0,1-2 an,oui,43047.0,124.0,227,0
17451,femelle,52,1,7.0,0,1-2 an,oui,56616.0,4.0,281,1
17452,male,43,1,28.0,1,1-2 an,no,35102.0,124.0,22,0
17453,femelle,39,1,18.0,0,1-2 an,oui,2630.0,156.0,78,1
17454,male,28,1,43.0,1,< 1 an,no,43534.0,152.0,112,0
17455,male,44,1,28.0,0,1-2 an,oui,59738.0,59.0,19,1
17456,male,22,1,46.0,1,< 1 an,no,55363.0,152.0,87,0
17457,femelle,36,1,30.0,1,1-2 an,no,32555.0,152.0,172,0
17458,male,21,1,50.0,1,< 1 an,no,37981.0,152.0,68,0
17459,male,51,1,28.0,1,1-2 an,no,28123.0,26.0,256,0
17460,male,73,1,41.0,1,1-2 an,no,2630.0,124.0,174,0
17461,femelle,28,1,18.0,1,< 1 an,no,25891.0,152.0,117,0
17462,male,33,1,37.0,0,< 1 an,oui,28676.0,26.0,288,1
17463,male,43,1,14.0,0,1-2 an,oui,37394.0,124.0,198,0
17464,femelle,68,1,48.0,1,1-2 an,oui,2630.0,40.0,55,0
17465,male,31,1,35.0,0,1-2 an,oui,27996.0,124.0,292,0
17466,male,40,1,3.0,0,1-2 an,oui,2630.0,156.0,169,0
17467,femelle,49,1,8.0,1,1-2 an,no,32211.0,4.0,261,0
17468,femelle,22,1,49.0,0,< 1 an,oui,35090.0,152.0,240,0
17469,femelle,25,1,28.0,1,< 1 an,no,25171.0,151.0,41,0
17470,femelle,26,1,8.0,1,< 1 an,no,46915.0,152.0,89,0
17471,femelle,35,1,28.0,0,1-2 an,oui,2630.0,157.0,146,0
17472,male,42,1,41.0,0,1-2 an,oui,34846.0,124.0,211,0
17473,femelle,31,1,16.0,0,1-2 an,oui,28296.0,124.0,149,0
17474,femelle,27,1,19.0,1,< 1 an,no,31831.0,152.0,159,0
17475,male,23,1,32.0,1,< 1 an,no,49499.0,152.0,43,0
17476,femelle,21,1,41.0,0,< 1 an,oui,36595.0,160.0,184,0
17477,femelle,28,1,28.0,1,< 1 an,no,23415.0,152.0,65,0
17478,male,51,1,11.0,0,1-2 an,oui,23057.0,26.0,299,0
17479,femelle,24,1,41.0,1,< 1 an,no,22786.0,152.0,11,0
17480,male,32,1,32.0,0,1-2 an,oui,33000.0,124.0,164,0
17481,femelle,24,1,6.0,1,< 1 an,no,23372.0,151.0,198,0
17482,femelle,24,1,11.0,1,< 1 an,no,28071.0,152.0,46,0
17483,femelle,48,1,28.0,0,1-2 an,oui,47857.0,26.0,33,1
17484,male,74,1,28.0,0,1-2 an,oui,28564.0,26.0,270,0
17485,femelle,24,1,10.0,1,< 1 an,no,27014.0,152.0,284,0
17486,femelle,48,1,28.0,0,1-2 an,oui,29658.0,26.0,243,0
17487,femelle,22,1,24.0,0,< 1 an,oui,29753.0,152.0,193,0
17488,male,45,1,28.0,0,1-2 an,oui,37712.0,26.0,268,1
17489,femelle,66,1,47.0,0,1-2 an,no,2630.0,156.0,242,0
17490,femelle,31,1,11.0,1,< 1 an,no,30020.0,152.0,288,0
17491,femelle,57,1,7.0,1,1-2 an,no,2630.0,26.0,235,0
17492,male,54,1,14.0,1,1-2 an,no,22715.0,26.0,144,0
17493,male,44,1,9.0,0,1-2 an,no,28448.0,124.0,221,0
17494,male,26,1,21.0,1,< 1 an,no,34270.0,152.0,57,0
17495,femelle,25,1,39.0,1,< 1 an,no,25746.0,152.0,190,0
17496,male,43,1,16.0,0,1-2 an,oui,24177.0,124.0,166,0
17497,femelle,35,1,50.0,0,1-2 an,oui,2630.0,157.0,178,0
17498,femelle,23,1,30.0,1,< 1 an,no,21879.0,152.0,88,0
17499,male,40,1,1.0,0,1-2 an,oui,2630.0,124.0,151,0
17500,femelle,50,1,41.0,1,1-2 an,no,39392.0,152.0,180,0
17501,femelle,23,1,14.0,1,< 1 an,no,28835.0,152.0,116,0
17502,femelle,23,1,50.0,0,< 1 an,oui,35819.0,152.0,284,0
17503,femelle,28,1,25.0,1,< 1 an,no,2630.0,152.0,156,0
17504,femelle,24,1,50.0,1,< 1 an,no,47426.0,152.0,95,0
17505,male,28,1,21.0,1,< 1 an,oui,33426.0,152.0,227,0
17506,male,42,1,46.0,0,1-2 an,oui,17072.0,11.0,226,0
17507,male,45,1,28.0,1,1-2 an,no,39393.0,26.0,102,0
17508,male,69,1,13.0,1,1-2 an,no,2630.0,26.0,237,0
17509,male,26,1,28.0,1,< 1 an,no,41219.0,26.0,239,0
17510,male,63,1,20.0,0,1-2 an,oui,2630.0,124.0,68,0
17511,male,30,1,4.0,1,< 1 an,no,28304.0,152.0,173,0
17512,male,46,1,28.0,1,1-2 an,no,55154.0,26.0,98,0
17513,male,47,1,36.0,0,1-2 an,oui,31040.0,124.0,169,0
17514,male,42,1,39.0,0,1-2 an,oui,52355.0,26.0,272,1
17515,male,21,1,46.0,1,< 1 an,no,25662.0,152.0,284,0
17516,femelle,29,1,29.0,1,< 1 an,no,22937.0,152.0,111,0
17517,femelle,55,1,8.0,0,1-2 an,oui,45236.0,26.0,213,0
17518,femelle,26,1,41.0,1,< 1 an,no,23977.0,152.0,277,0
17519,femelle,26,1,8.0,1,< 1 an,no,32540.0,152.0,237,0
17520,male,50,1,50.0,1,1-2 an,no,28948.0,124.0,197,0
17521,male,24,1,15.0,0,< 1 an,no,39415.0,152.0,111,0
17522,femelle,24,1,8.0,1,< 1 an,no,28812.0,152.0,118,0
17523,femelle,25,1,26.0,1,< 1 an,no,41366.0,152.0,226,0
17524,male,32,1,47.0,0,1-2 an,oui,2630.0,157.0,260,0
17525,femelle,75,1,28.0,0,1-2 an,oui,66711.0,26.0,155,0
17526,femelle,48,1,8.0,0,1-2 an,oui,40132.0,26.0,171,1
17527,male,57,1,8.0,0,> 2 ans,oui,56697.0,26.0,69,0
17528,femelle,54,1,28.0,0,1-2 an,oui,54782.0,26.0,272,0
17529,male,60,1,10.0,1,1-2 an,no,33189.0,26.0,252,0
17530,male,23,1,33.0,1,< 1 an,no,24259.0,152.0,145,0
17531,femelle,23,1,44.0,1,< 1 an,no,41914.0,152.0,81,0
17532,male,25,1,28.0,0,< 1 an,oui,2630.0,152.0,72,1
17533,male,70,1,28.0,0,1-2 an,oui,34988.0,124.0,242,0
17534,male,41,1,8.0,1,1-2 an,no,32249.0,26.0,77,0
17535,femelle,28,1,15.0,1,< 1 an,no,22157.0,152.0,163,0
17536,femelle,21,1,8.0,0,< 1 an,no,49534.0,160.0,268,0
17537,male,59,1,8.0,0,1-2 an,oui,34966.0,124.0,17,0
17538,male,53,1,0.0,0,1-2 an,oui,2630.0,163.0,230,0
17539,male,78,1,8.0,0,1-2 an,oui,33555.0,7.0,224,0
17540,male,36,1,13.0,0,1-2 an,no,29125.0,124.0,33,0
17541,femelle,24,1,28.0,1,< 1 an,no,36549.0,152.0,179,0
17542,femelle,24,1,12.0,1,< 1 an,no,29168.0,152.0,239,0
17543,male,24,1,8.0,0,< 1 an,oui,33457.0,152.0,291,0
17544,femelle,39,1,28.0,0,1-2 an,oui,35436.0,26.0,133,1
17545,male,44,1,28.0,0,1-2 an,oui,47507.0,55.0,129,0
17546,femelle,24,1,45.0,0,< 1 an,no,24173.0,152.0,260,0
17547,male,46,1,45.0,0,1-2 an,oui,35311.0,26.0,273,1
17548,femelle,33,1,45.0,0,< 1 an,oui,2630.0,152.0,112,1
17549,male,56,1,3.0,0,1-2 an,oui,32847.0,26.0,261,0
17550,male,42,1,28.0,0,1-2 an,oui,37222.0,26.0,247,0
17551,male,37,1,29.0,0,1-2 an,oui,2630.0,156.0,15,1
17552,femelle,41,1,8.0,0,1-2 an,no,41280.0,26.0,148,0
17553,male,63,1,28.0,0,1-2 an,oui,45491.0,26.0,128,0
17554,male,29,1,29.0,1,< 1 an,no,2630.0,152.0,197,0
17555,male,45,1,28.0,0,> 2 ans,oui,40420.0,26.0,191,1
17556,male,24,1,45.0,1,< 1 an,no,26790.0,152.0,75,0
17557,femelle,24,1,8.0,1,< 1 an,no,43076.0,152.0,138,0
17558,femelle,52,1,28.0,0,1-2 an,oui,31083.0,26.0,152,0
17559,femelle,30,1,14.0,1,< 1 an,no,22481.0,152.0,183,0
17560,femelle,40,1,3.0,0,1-2 an,oui,2630.0,129.0,10,0
17561,male,23,1,15.0,0,< 1 an,oui,38924.0,152.0,24,0
17562,femelle,24,1,10.0,1,< 1 an,no,36198.0,152.0,164,0
17563,male,49,1,47.0,0,1-2 an,oui,33877.0,26.0,108,0
17564,femelle,51,1,39.0,1,1-2 an,no,2630.0,124.0,196,0
17565,male,24,1,10.0,0,< 1 an,oui,31833.0,152.0,95,1
17566,male,38,1,30.0,1,1-2 an,no,35705.0,152.0,250,0
17567,male,34,1,28.0,0,1-2 an,oui,35226.0,26.0,180,1
17568,femelle,56,1,28.0,0,1-2 an,oui,45954.0,26.0,171,0
17569,male,23,1,6.0,1,< 1 an,no,34721.0,152.0,177,0
17570,femelle,22,1,28.0,0,< 1 an,no,37546.0,152.0,225,0
17571,male,28,1,36.0,1,< 1 an,no,34876.0,152.0,164,0
17572,femelle,27,1,28.0,0,< 1 an,oui,36451.0,152.0,193,1
17573,male,63,1,28.0,0,1-2 an,oui,36880.0,26.0,119,1
17574,male,54,1,28.0,0,1-2 an,oui,49998.0,26.0,213,0
17575,femelle,47,1,3.0,1,1-2 an,no,21720.0,124.0,72,0
17576,femelle,45,1,1.0,1,1-2 an,no,2630.0,124.0,51,0
17577,male,20,1,47.0,0,< 1 an,oui,37974.0,160.0,34,0
17578,femelle,66,1,28.0,0,> 2 ans,oui,56359.0,122.0,251,0
17579,male,70,1,3.0,1,1-2 an,oui,22174.0,124.0,36,0
17580,femelle,47,1,28.0,0,1-2 an,oui,52977.0,55.0,211,0
17581,male,25,1,32.0,0,< 1 an,oui,30123.0,152.0,220,1
17582,femelle,49,1,28.0,0,1-2 an,oui,28772.0,13.0,81,0
17583,male,28,1,30.0,0,< 1 an,oui,22431.0,156.0,35,0
17584,male,51,1,12.0,0,> 2 ans,oui,28703.0,124.0,150,1
17585,male,37,1,15.0,0,1-2 an,no,2630.0,14.0,261,0
17586,male,22,1,30.0,1,< 1 an,no,30416.0,152.0,296,0
17587,male,25,1,17.0,1,< 1 an,no,78163.0,152.0,298,0
17588,male,31,1,11.0,1,1-2 an,oui,2630.0,163.0,144,0
17589,male,43,1,28.0,0,> 2 ans,oui,28360.0,124.0,112,0
17590,male,44,1,41.0,0,1-2 an,oui,25041.0,157.0,121,1
17591,femelle,22,1,30.0,0,< 1 an,oui,27535.0,152.0,73,0
17592,femelle,65,1,8.0,1,1-2 an,no,2630.0,160.0,13,0
17593,male,24,1,28.0,1,< 1 an,no,21348.0,152.0,80,0
17594,femelle,26,1,50.0,1,< 1 an,no,30405.0,152.0,108,0
17595,femelle,80,1,39.0,1,1-2 an,no,33107.0,29.0,297,0
17596,femelle,54,1,8.0,0,1-2 an,oui,30348.0,156.0,55,1
17597,male,23,1,29.0,1,< 1 an,no,38811.0,151.0,232,0
17598,femelle,63,1,28.0,0,1-2 an,oui,36473.0,124.0,176,0
17599,femelle,24,1,41.0,1,< 1 an,no,35722.0,152.0,246,0
17600,femelle,28,1,15.0,1,< 1 an,no,33719.0,152.0,21,0
17601,male,26,1,3.0,1,< 1 an,no,2630.0,152.0,181,0
17602,femelle,41,1,11.0,0,1-2 an,oui,2630.0,26.0,68,0
17603,femelle,34,1,46.0,0,1-2 an,oui,23960.0,152.0,238,0
17604,male,26,1,46.0,0,< 1 an,oui,36388.0,152.0,201,0
17605,femelle,56,1,30.0,1,1-2 an,no,2630.0,152.0,211,0
17606,male,49,1,28.0,0,1-2 an,oui,43057.0,155.0,146,0
17607,femelle,42,1,29.0,0,1-2 an,oui,29892.0,26.0,279,1
17608,male,47,1,37.0,0,1-2 an,oui,25673.0,124.0,194,1
17609,male,24,1,45.0,0,< 1 an,oui,34013.0,160.0,55,0
17610,femelle,21,1,8.0,0,< 1 an,oui,31109.0,160.0,46,0
17611,male,35,1,43.0,0,1-2 an,oui,28912.0,124.0,44,1
17612,male,42,1,50.0,0,1-2 an,oui,30564.0,124.0,99,1
17613,male,42,1,8.0,1,1-2 an,no,43152.0,124.0,255,0
17614,femelle,21,1,16.0,1,< 1 an,no,21986.0,152.0,261,0
17615,femelle,67,1,39.0,0,1-2 an,oui,2630.0,157.0,183,0
17616,male,35,1,28.0,0,1-2 an,no,2630.0,26.0,150,0
17617,male,57,1,8.0,1,1-2 an,oui,83912.0,26.0,99,0
17618,male,26,1,11.0,1,< 1 an,no,19523.0,160.0,277,0
17619,femelle,24,1,13.0,1,< 1 an,no,2630.0,26.0,88,0
17620,male,25,1,8.0,0,< 1 an,oui,31006.0,152.0,283,0
17621,male,21,1,8.0,1,< 1 an,no,38077.0,160.0,277,0
17622,femelle,31,1,29.0,0,< 1 an,oui,37517.0,124.0,284,0
17623,femelle,50,1,8.0,1,1-2 an,no,54037.0,26.0,16,0
17624,femelle,22,1,15.0,1,< 1 an,no,28212.0,152.0,168,0
17625,femelle,42,1,28.0,0,1-2 an,oui,2630.0,26.0,117,0
17626,femelle,48,1,50.0,1,1-2 an,no,45144.0,29.0,186,0
17627,male,52,1,28.0,0,1-2 an,no,34960.0,122.0,164,1
17628,femelle,45,1,28.0,0,< 1 an,oui,44723.0,26.0,76,1
17629,male,22,1,28.0,0,< 1 an,oui,27821.0,124.0,234,0
17630,femelle,25,1,33.0,0,< 1 an,oui,38440.0,152.0,83,0
17631,male,26,1,41.0,1,< 1 an,no,33449.0,152.0,217,0
17632,femelle,62,1,28.0,1,1-2 an,no,53508.0,13.0,145,0
17633,femelle,35,1,46.0,0,1-2 an,oui,20203.0,124.0,46,0
17634,femelle,23,1,30.0,1,< 1 an,no,26725.0,152.0,243,0
17635,male,68,1,28.0,1,1-2 an,no,67684.0,124.0,298,0
